"Date","Price","Open","High","Low","Vol.","Change %"
"11/08/2017","305.450","305.250","315.250","305.250","","0.02%"
"11/07/2017","305.400","314.750","315.250","305.650","","0.00%"
"11/06/2017","305.400","306.050","314.750","305.650","","0.00%"
"11/03/2017","305.400","314.750","315.250","305.600","","0.02%"
"11/02/2017","305.350","315.250","315.250","305.600","","0.00%"
"11/01/2017","305.350","315.250","315.250","305.600","","-0.15%"
"10/31/2017","305.800","315.250","315.250","306.050","","0.16%"
"10/30/2017","305.300","314.750","325.250","305.550","","0.02%"
"10/27/2017","305.250","315.250","315.250","305.500","","0.00%"
"10/26/2017","305.250","315.250","325.250","305.500","","-3.10%"
"10/25/2017","315.000","305.900","315.250","305.900","","3.21%"
"10/24/2017","305.200","305.950","315.250","305.450","","0.02%"
"10/23/2017","305.150","314.750","315.250","305.400","","0.00%"
"10/20/2017","305.150","314.750","315.250","305.350","","-2.97%"
"10/19/2017","314.500","315.250","315.250","314.750","","3.08%"
"10/18/2017","305.100","315.250","315.250","305.300","","-0.13%"
"10/17/2017","305.500","315.250","315.250","305.750","","0.00%"
"10/16/2017","305.500","314.750","315.250","305.750","","0.11%"
"10/13/2017","305.150","315.250","325.250","305.400","","-0.13%"
"10/12/2017","305.550","314.750","315.250","305.800","","0.16%"
"10/11/2017","305.050","315.250","315.250","305.300","","-3.00%"
"10/10/2017","314.500","305.950","325.250","305.850","","2.88%"
"10/09/2017","305.700","305.950","315.250","305.900","","-2.80%"
"10/06/2017","314.500","314.250","314.750","305.900","","3.06%"
"10/05/2017","305.150","305.950","314.750","305.400","","-0.02%"
"10/04/2017","305.200","314.750","315.250","305.450","","-0.26%"
"10/03/2017","306.000","314.750","314.750","306.000","","0.08%"
"10/02/2017","305.750","305.750","305.750","305.750","","0.00%"
"09/29/2017","305.750","314.250","314.750","305.700","","0.10%"
"09/28/2017","305.450","314.750","314.750","305.250","","0.15%"
"09/27/2017","305.000","314.750","314.750","305.250","","-3.02%"
"09/26/2017","314.500","314.750","314.750","305.250","","0.00%"
"09/25/2017","314.500","306.250","315.250","306.100","","2.78%"
"09/22/2017","306.000","306.150","314.750","305.600","","-6.71%"
"09/21/2017","328.000","314.750","328.250","305.250","","4.29%"
"09/20/2017","314.500","314.250","314.750","305.650","","2.98%"
"09/19/2017","305.400","306.200","325.250","305.250","","-0.18%"
"09/18/2017","305.950","314.750","325.250","305.250","","-5.86%"
"09/15/2017","325.000","314.250","325.250","305.250","","6.21%"
"09/14/2017","306.000","314.250","314.750","306.200","","0.16%"
"09/13/2017","305.500","306.200","325.250","305.750","","-0.15%"
"09/12/2017","305.950","306.200","325.250","305.250","","0.15%"
"09/11/2017","305.500","305.800","325.250","305.750","","-0.15%"
"09/08/2017","305.950","314.250","325.250","305.600","","0.31%"
"09/07/2017","305.000","314.250","314.250","305.250","","-0.13%"
"09/06/2017","305.400","314.250","315.250","305.250","","0.13%"
"09/05/2017","305.000","305.800","325.250","305.250","","0.00%"
"09/04/2017","305.000","305.000","305.000","305.000","","0.00%"
"09/01/2017","305.000","305.000","305.000","305.000","","0.00%"
"08/31/2017","305.000","314.750","314.750","305.250","","-0.11%"
"08/30/2017","305.350","305.800","314.750","305.250","","0.11%"
"08/29/2017","305.000","305.800","314.750","305.250","","-0.26%"
"08/28/2017","305.800","314.750","314.750","305.250","","0.18%"
"08/25/2017","305.250","306.000","314.250","305.250","","-0.16%"
"08/24/2017","305.750","305.800","314.750","305.250","","0.25%"
"08/23/2017","305.000","305.800","314.750","305.250","","-0.25%"
"08/22/2017","305.750","305.250","315.250","305.250","","0.02%"
"08/21/2017","305.700","305.800","314.750","305.250","","0.16%"
"08/18/2017","305.200","314.250","315.250","305.250","","0.02%"
"08/17/2017","305.150","314.250","315.250","305.250","","0.00%"
"08/16/2017","305.150","314.250","314.750","305.250","","0.05%"
"08/15/2017","305.000","314.250","314.750","305.250","","-0.03%"
"08/14/2017","305.100","314.750","315.250","301.750","","-2.99%"
"08/11/2017","314.500","314.250","315.250","305.250","","-0.16%"
"08/10/2017","315.000","305.800","315.250","305.250","","0.16%"
"08/09/2017","314.500","307.250","314.750","305.250","","3.11%"
"08/08/2017","305.000","305.800","307.250","305.250","","-0.65%"
"08/07/2017","307.000","307.250","307.250","305.800","","0.00%"
"08/04/2017","307.000","307.250","307.250","305.250","","-2.38%"
"08/03/2017","314.500","314.750","314.750","305.800","","0.00%"
"08/02/2017","314.500","314.750","314.750","314.750","","-0.16%"
"08/01/2017","315.000","314.750","315.250","314.750","","3.06%"
"07/31/2017","305.650","315.250","315.250","305.250","","0.32%"
"07/28/2017","304.680","305.220","330.000","305.090","","-4.31%"
"07/27/2017","318.400","305.200","330.100","305.200","","-0.10%"
"07/26/2017","318.720","305.250","327.500","305.100","","-0.30%"
"07/25/2017","319.680","305.280","320.370","305.125","","0.18%"
"07/24/2017","319.110","305.280","325.250","305.140","","4.70%"
"07/21/2017","304.780","305.300","315.250","305.140","","-4.66%"
"07/20/2017","319.680","305.330","320.370","305.150","","-1.39%"
"07/19/2017","324.180","305.400","324.620","305.330","","6.32%"
"07/18/2017","304.900","305.350","320.275","305.175","","0.02%"
"07/17/2017","304.850","305.480","320.230","305.175","","-0.04%"
"07/14/2017","304.980","305.500","324.620","305.225","","-0.01%"
"07/13/2017","305.000","305.500","315.250","305.250","","0.00%"
"07/12/2017","305.000","324.620","324.620","305.240","","-5.92%"
"07/11/2017","324.180","305.500","324.605","305.450","","2.05%"
"07/10/2017","317.680","305.450","319.885","305.275","","-1.85%"
"07/07/2017","323.680","305.500","324.695","305.225","","6.12%"
"07/06/2017","305.000","305.450","324.665","305.400","","-5.92%"
"07/05/2017","324.180","305.450","324.620","305.200","","6.31%"
"07/04/2017","304.950","315.250","330.250","305.350","","-3.19%"
"07/03/2017","315.000","305.320","315.250","305.160","","3.32%"
"06/30/2017","304.880","305.320","315.250","305.320","","0.00%"
"06/29/2017","304.880","305.300","315.250","305.300","","0.03%"
"06/28/2017","304.800","305.320","315.250","305.300","","-0.01%"
"06/27/2017","304.820","305.350","315.250","305.300","","-0.01%"
"06/26/2017","304.850","305.300","315.250","305.280","","0.02%"
"06/23/2017","304.800","324.635","324.635","305.250","","-5.83%"
"06/22/2017","323.680","305.280","324.370","305.180","","6.20%"
"06/21/2017","304.780","305.180","327.300","305.180","","0.00%"
"06/20/2017","304.780","305.200","324.620","305.180","","-5.84%"
"06/19/2017","323.680","305.200","327.300","305.180","","6.23%"
"06/16/2017","304.700","305.180","327.300","305.150","","-5.57%"
"06/15/2017","322.680","305.180","327.300","305.100","","-0.31%"
"06/14/2017","323.680","305.100","327.300","305.050","","6.26%"
"06/13/2017","304.600","305.080","322.135","304.880","","-4.12%"
"06/12/2017","317.680","305.080","327.330","304.880","","4.30%"
"06/09/2017","304.580","305.050","327.300","304.880","","0.01%"
"06/08/2017","304.550","305.050","324.535","304.880","","0.00%"
"06/07/2017","304.550","305.000","324.520","304.880","","0.02%"
"06/06/2017","304.500","304.980","314.750","304.880","","0.01%"
"06/05/2017","304.480","304.880","327.300","304.750","","0.03%"
"06/02/2017","304.400","304.880","324.400","304.880","","0.01%"
"06/01/2017","304.380","319.855","325.000","304.800","","0.01%"
"05/31/2017","304.350","304.800","326.800","304.800","","-5.97%"
"05/30/2017","323.680","304.900","324.355","304.800","","6.33%"
"05/29/2017","304.400","304.950","326.800","304.900","","-0.02%"
"05/26/2017","304.450","304.950","326.800","304.900","","0.00%"
"05/25/2017","304.450","304.900","326.800","304.900","","0.02%"
"05/24/2017","304.400","304.900","326.800","304.850","","0.00%"
"05/23/2017","304.400","305.900","321.800","304.900","","-0.33%"
"05/22/2017","305.400","304.950","325.000","304.900","","0.31%"
"05/19/2017","304.450","304.900","315.155","304.900","","-3.10%"
"05/18/2017","314.190","315.110","324.500","304.900","","3.22%"
"05/17/2017","304.400","305.050","315.250","304.900","","-3.27%"
"05/16/2017","314.690","306.500","322.420","305.000","","2.84%"
"05/15/2017","306.000","305.050","324.500","305.050","","0.48%"
"05/12/2017","304.550","305.050","315.250","305.000","","0.00%"
"05/11/2017","304.550","305.150","315.250","305.050","","-0.03%"
"05/10/2017","304.650","305.200","322.800","305.150","","-0.02%"
"05/09/2017","304.700","305.150","324.590","305.150","","-2.86%"
"05/08/2017","313.680","305.150","322.800","305.100","","-0.32%"
"05/05/2017","314.680","305.200","322.800","305.150","","3.28%"
"05/04/2017","304.700","305.250","323.500","305.100","","-3.84%"
"05/03/2017","316.880","305.900","323.430","305.250","","3.76%"
"05/02/2017","305.400","305.300","323.000","305.250","","0.20%"
"05/01/2017","304.800","305.300","322.800","305.250","","0.02%"
"04/28/2017","304.740","305.300","315.805","305.245","","-0.02%"
"04/27/2017","304.800","305.500","315.805","305.300","","-0.07%"
"04/26/2017","305.000","305.500","323.500","305.500","","0.00%"
"04/25/2017","305.000","305.500","314.750","305.500","","0.00%"
"04/24/2017","305.000","305.550","315.150","305.370","","-0.02%"
"04/21/2017","305.050","305.550","314.750","305.500","","0.00%"
"04/20/2017","305.050","305.550","315.250","305.500","","0.00%"
"04/19/2017","305.050","305.500","315.250","305.500","","0.02%"
"04/18/2017","305.000","305.500","315.250","305.500","","0.00%"
"04/17/2017","305.000","305.600","315.150","305.500","","-0.03%"
"04/14/2017","305.100","305.600","315.550","305.600","","-1.38%"
"04/13/2017","309.360","305.550","318.000","305.550","","1.18%"
"04/12/2017","305.740","305.600","318.000","305.000","","-1.13%"
"04/11/2017","309.240","305.600","318.000","305.600","","1.36%"
"04/10/2017","305.100","305.650","318.500","305.600","","-0.02%"
"04/07/2017","305.150","305.650","313.940","305.650","","-2.45%"
"04/06/2017","312.820","305.750","315.280","305.650","","2.48%"
"04/05/2017","305.250","305.700","315.250","305.700","","-2.71%"
"04/04/2017","313.750","305.800","316.030","305.700","","-0.30%"
"04/03/2017","314.680","305.850","318.750","305.250","","3.06%"
"03/31/2017","305.350","305.950","314.750","305.000","","-0.03%"
"03/30/2017","305.450","307.100","314.750","305.950","","-0.38%"
"03/29/2017","306.600","306.200","307.150","306.000","","0.29%"
"03/28/2017","305.700","306.500","315.225","306.000","","-0.10%"
"03/27/2017","306.000","307.500","318.250","306.500","","-0.33%"
"03/24/2017","307.000","307.200","314.750","306.750","","-1.11%"
"03/23/2017","310.440","307.000","315.295","305.250","","1.29%"
"03/22/2017","306.500","306.950","316.015","306.500","","0.02%"
"03/21/2017","306.450","306.500","315.250","306.500","","0.15%"
"03/20/2017","306.000","306.200","318.250","306.200","","0.10%"
"03/17/2017","305.700","305.980","310.250","305.650","","0.07%"
"03/16/2017","305.480","305.650","314.750","305.500","","0.11%"
"03/15/2017","305.150","305.500","314.750","305.150","","0.05%"
"03/14/2017","305.000","305.250","314.750","305.125","","0.08%"
"03/13/2017","304.750","305.270","318.495","305.150","","-0.01%"
"03/10/2017","304.770","305.200","314.750","305.000","","0.04%"
"03/09/2017","304.650","305.200","315.250","304.950","","-0.02%"
"03/08/2017","304.700","304.950","314.750","304.500","","0.08%"
"03/07/2017","304.450","304.700","315.250","304.700","","0.08%"
"03/06/2017","304.200","304.700","318.250","304.700","","0.00%"
"03/03/2017","304.200","304.950","318.250","304.700","","-0.08%"
"03/02/2017","304.450","304.950","318.500","304.900","","0.02%"
"03/01/2017","304.400","304.950","318.500","302.500","","-0.02%"
"02/28/2017","304.450","305.000","318.500","304.950","","-0.02%"
"02/27/2017","304.500","304.980","318.250","304.950","","0.01%"
"02/24/2017","304.480","304.700","314.750","304.700","","0.09%"
"02/23/2017","304.200","304.700","315.150","304.700","","0.00%"
"02/22/2017","304.200","304.700","314.750","304.700","","0.00%"
"02/21/2017","304.200","304.950","315.250","304.700","","-0.08%"
"02/20/2017","304.450","305.000","318.250","304.950","","-0.02%"
"02/17/2017","304.500","314.750","318.250","304.950","","0.02%"
"02/16/2017","304.450","304.950","318.250","304.950","","0.00%"
"02/15/2017","304.450","304.500","318.250","304.500","","0.15%"
"02/14/2017","304.000","304.500","318.250","304.500","","0.00%"
"02/13/2017","304.000","304.500","318.250","304.500","","0.00%"
"02/10/2017","304.000","304.700","314.750","304.480","","-0.07%"
"02/09/2017","304.200","305.700","318.500","304.700","","-3.37%"
"02/08/2017","314.800","314.750","318.500","305.275","","0.18%"
"02/07/2017","314.250","304.750","318.340","304.750","","3.29%"
"02/06/2017","304.250","304.750","318.500","304.700","","0.00%"
"02/03/2017","304.250","304.750","314.750","304.750","","0.00%"
"02/02/2017","304.250","304.700","314.750","304.700","","0.02%"
"02/01/2017","304.200","304.750","304.750","304.700","","-0.02%"
"01/31/2017","304.250","312.415","314.750","304.700","","-2.35%"
"01/30/2017","311.580","304.700","318.250","304.500","","2.43%"
"01/27/2017","304.200","305.000","315.055","304.700","","-3.02%"
"01/26/2017","313.680","305.000","315.055","304.950","","0.00%"
"01/25/2017","313.680","305.000","315.305","304.950","","2.78%"
"01/24/2017","305.190","304.950","316.755","304.950","","-3.15%"
"01/23/2017","315.110","304.980","318.555","304.950","","3.49%"
"01/20/2017","304.480","304.700","318.500","304.700","","-3.47%"
"01/19/2017","315.430","304.700","318.715","304.500","","3.69%"
"01/18/2017","304.200","314.740","318.285","304.700","","0.00%"
"01/17/2017","304.200","304.500","318.475","304.500","","0.07%"
"01/16/2017","304.000","304.500","318.500","304.500","","0.00%"
"01/13/2017","304.000","304.500","315.385","304.500","","0.00%"
"01/12/2017","304.000","304.500","315.000","304.500","","0.00%"
"01/11/2017","304.000","304.700","315.480","304.500","","-3.40%"
"01/10/2017","314.690","304.500","315.620","304.500","","-0.10%"
"01/09/2017","315.000","304.500","318.500","304.500","","3.62%"
"01/06/2017","304.000","304.500","315.215","304.500","","0.00%"
"01/05/2017","304.000","304.500","315.510","304.500","","-3.30%"
"01/04/2017","314.380","304.500","315.515","304.500","","0.02%"
"01/03/2017","314.310","304.500","315.075","304.500","","3.39%"
"01/02/2017","304.000","304.700","317.000","304.500","","-0.07%"
"12/30/2016","304.200","304.700","314.980","304.700","","-0.02%"
"12/29/2016","304.250","304.700","314.980","304.700","","0.00%"
"12/28/2016","304.250","304.750","315.075","304.700","","-3.20%"
"12/27/2016","314.310","304.750","314.980","304.700","","3.31%"
"12/26/2016","304.250","304.750","317.000","304.700","","0.00%"
"12/23/2016","304.250","304.750","314.980","304.700","","0.00%"
"12/22/2016","304.250","304.700","314.980","304.700","","0.02%"
"12/21/2016","304.200","304.700","315.325","304.700","","0.00%"
"12/20/2016","304.200","305.000","315.325","304.500","","-0.10%"
"12/19/2016","304.500","305.000","318.750","304.950","","0.00%"
"12/16/2016","304.500","305.000","318.655","304.500","","0.02%"
"12/15/2016","304.450","305.000","318.750","304.725","","-0.02%"
"12/14/2016","304.500","305.000","318.750","304.950","","0.00%"
"12/13/2016","304.500","304.950","319.500","304.950","","0.02%"
"12/12/2016","304.450","305.000","319.500","304.950","","-0.02%"
"12/09/2016","304.500","305.000","315.250","304.950","","0.00%"
"12/08/2016","304.500","305.000","305.400","305.000","","0.00%"
"12/07/2016","304.500","304.950","315.120","304.625","","0.02%"
"12/06/2016","304.450","304.500","315.310","304.500","","0.15%"
"12/05/2016","304.000","304.500","319.250","304.500","","0.00%"
"12/02/2016","304.000","304.500","315.750","304.500","","0.00%"
"12/01/2016","304.000","304.750","315.060","304.500","","-0.08%"
"11/30/2016","304.250","304.700","315.250","304.600","","0.02%"
"11/29/2016","304.200","304.750","308.750","304.700","","-0.02%"
"11/28/2016","304.250","304.500","325.000","304.500","","0.08%"
"11/25/2016","304.000","304.500","314.750","304.500","","0.00%"
"11/24/2016","304.000","304.500","315.250","304.500","","0.00%"
"11/23/2016","304.000","304.500","315.250","304.500","","0.00%"
"11/22/2016","304.000","305.000","315.250","304.500","","-0.16%"
"11/21/2016","304.500","305.000","325.000","304.750","","0.00%"
"11/18/2016","304.500","305.000","315.120","305.000","","0.00%"
